10577013	4.629213483146067
6202671	4.875
828153	4.878787878787879
1997514	4.771186440677966
161866	4.65
678849	4.769230769230769
705448	4.017964071856287
6717341	4.76
1316594	4.882352941176471
383182	4.711538461538462
1194778	4.87719298245614
14435823	4.778947368421052
10726423	4.7368421052631575
494671	4.787037037037037
6422124	4.851063829787234
1017635	4.909090909090909
779712	4.87012987012987
1635513	4.9144736842105265
6330946	4.787234042553192
1137935	4.783132530120482
504882	4.8545454545454545
1064154	4.808
6844844	4.916666666666667
685326	4.783132530120482
5487333	4.819148936170213
684590	4.878048780487805
11391385	4.65934065934066
512301	4.71875
1994386	4.91588785046729
2219183	4.807339449541284
211769	4.853211009174312
2083331	4.825174825174825
8868581	4.831325301204819
628851	4.688172043010753
694542	4.779816513761468
162750	4.684782608695652
6686631	4.898148148148148
1670022	4.691358024691358
16963838	4.829545454545454
8128683	4.858695652173913
5235	4.857142857142857
1824947	4.818181818181818
975724	4.679012345679013
7280719	4.677083333333333
850034	4.821052631578947
28193562	4.735849056603773
483979	4.698924731182796
5155604	4.8875
9636076	4.923664122137405
6599221	4.831325301204819
7665225	3.7954545454545454
6089493	4.849056603773585
12167668	4.912751677852349
14361212	4.864583333333333
16893393	4.934782608695652
6528765	4.791666666666667
1325378	4.670454545454546
1226361	4.839506172839506
789887	4.814159292035399
2043501	4.793103448275862
11692197	4.89247311827957
620317	4.837398373983739
6625594	4.784090909090909
1642224	4.885964912280702
1086186	4.916666666666667
2089390	4.708333333333333
284552	4.714285714285714
7981164	4.839080459770115
17030574	4.822222222222222
140214	3.9917355371900825
5785285	4.865384615384615
1126542	4.967741935483871
8316515	4.9186046511627906
20869777	4.821052631578947
1510980	4.841463414634147
7133613	4.9010989010989015
5339779	4.901639344262295
1502667	4.766355140186916
1384584	4.742857142857143
7980910	4.7657657657657655
8088916	4.84375
748040	4.844444444444444
6602742	4.829059829059829
317645	4.857142857142857
858200	4.785123966942149
7001336	4.8431372549019605
6106142	4.735537190082645
10320239	4.847619047619047
6529401	4.655555555555556
13552	4.833333333333333
16435374	4.908163265306122
6614393	4.89
656031	4.848837209302325
756369	4.925925925925926
5545210	4.908045977011494
19178367	4.926829268292683
7182003	4.796116504854369
1455096	4.701030927835052
1289228	4.770833333333333
1055782	4.834782608695652
21979852	4.8125
2200696	4.838095238095238
10117615	4.872093023255814
9777966	4.758928571428571
1163332	4.833333333333333
42438	4.808333333333334
480992	4.795918367346939
12751	4.87
16674776	4.864197530864198
8094853	4.601851851851852
2142127	4.77
19514032	4.808080808080808
68951	4.778846153846154
85966	4.836956521739131
6047040	4.880434782608695
7556842	4.888888888888889
7724070	4.763636363636364
1554456	4.785714285714286
806469	4.715686274509804
522191	4.8686868686868685
2213756	4.747474747474747
36158	4.8
1654	4.679012345679013
11387046	4.705882352941177
1368110	4.862068965517241
884762	4.890909090909091
5208782	4.895652173913043
14138697	4.757281553398058
9786862	4.936416184971098
1710873	4.795454545454546
7737978	4.858267716535433
926745	4.857142857142857
1117468	4.796610169491525
363115	4.843373493975903
1691684	4.833333333333333
8902118	4.9
5485177	4.735294117647059
6494274	4.787037037037037
1641051	4.757894736842105
6087484	4.804347826086956
264366	4.698924731182796
8145881	4.79020979020979
8966245	4.773809523809524
71956	4.8493150684931505
7144438	4.72289156626506
14526415	4.808219178082192
20110535	4.813953488372093
8285535	4.55
6717838	4.769230769230769
138485	4.798611111111111
858278	4.831460674157303
1868160	4.737864077669903
9745026	4.892857142857143
5167628	4.807228915662651
1055921	4.871287128712871
22365637	4.899328859060403
783297	4.91
6293497	4.747252747252747
7995087	4.75
16385820	4.861702127659575
6347975	4.601941747572815
14473153	4.5813953488372094
17352605	4.888888888888889
20930168	4.797872340425532
12631514	3.7183098591549295
8696461	4.769911504424779
279153	4.927083333333333
5357777	4.816326530612245
11645959	4.819148936170213
14458093	4.876190476190477
8839449	4.858585858585859
1393529	4.823529411764706
439058	4.860215053763441
7707283	4.791304347826087
1089473	4.653061224489796
8219089	4.855555555555555
11189629	4.8979591836734695
166302	4.6571428571428575
542762	4.742857142857143
21745201	4.9010989010989015
6588314	4.842105263157895
8013552	4.742857142857143
1529783	4.787037037037037
77582	4.821782178217822
16364115	4.589473684210526
18287304	4.747826086956522
1527988	4.723404255319149
5359550	4.681318681318682
1393979	4.8765432098765435
875508	4.815217391304348
11662464	4.78125
5696790	4.862385321100917
1342221	4.831460674157303
14890867	4.886075949367089
632553	4.763440860215054
1841457	4.881720430107527
5336307	4.803921568627451
14208255	4.7368421052631575
19241351	4.858823529411764
5353717	4.527472527472527
11662294	4.776595744680851
5458486	4.86
7178520	4.958904109589041
1826533	4.8984375
677589	4.880503144654088
8257617	4.868131868131868
1120551	4.860655737704918
1044884	4.816326530612245
362825	4.818181818181818
10099166	4.882882882882883
5590560	4.808510638297872
11110645	4.628318584070796
11917935	4.606060606060606
19104908	4.892561983471074
10362497	4.929411764705883
14637910	4.709090909090909
6095312	4.846153846153846
21331268	4.795918367346939
22555105	4.89247311827957
1043601	4.778947368421052
18278431	4.714285714285714
4382	4.782178217821782
17688041	4.857142857142857
1569324	4.788235294117647
67077	4.794642857142857
7767699	4.787234042553192
5253296	4.637096774193548
8578753	4.732558139534884
957547	4.728260869565218
624415	4.732673267326732
8223521	4.870967741935484
16428122	4.83
1723649	4.795918367346939
412009	4.8352941176470585
1038652	4.926315789473684
151415	4.7272727272727275
148558	4.819047619047619
13057248	4.6947368421052635
59737	4.819277108433735
430891	4.711111111111111
114538	4.7407407407407405
5762377	4.89247311827957
8204467	4.922330097087379
1811084	4.881720430107527
5169835	4.739495798319328
8842029	4.588235294117647
10101664	4.908163265306122
362320	4.926315789473684
12705959	4.888888888888889
4952	4.758620689655173
24304082	4.87218045112782
7405861	4.824742268041237
6428990	4.77319587628866
88616	4.8478260869565215
1594221	4.82
68275	4.860927152317881
10065212	4.841121495327103
9651095	4.9125
473440	4.805555555555555
9094672	4.797979797979798
14655468	4.86231884057971
17517042	4.838983050847458
112334	4.836956521739131
15752085	4.809523809523809
63897	4.829545454545454
5917418	4.848214285714286
1394862	4.803738317757009
464889	4.811111111111111
41527	4.796116504854369
16859213	4.783018867924528
11073828	4.82051282051282
436821	4.862745098039215
7768967	4.952941176470588
51302	4.839416058394161
14314336	4.706521739130435
5858897	4.7032967032967035
1137254	4.8023255813953485
24273069	4.663043478260869
1934115	4.846846846846847
17503292	4.904255319148936
153914	4.709302325581396
13911716	4.908045977011494
612880	4.626506024096385
293973	4.8375
10491118	4.861111111111111
345117	4.866666666666666
22283187	4.944444444444445
632189	4.911764705882353
6140782	4.843373493975903
7570721	4.854368932038835
17227913	4.858585858585859
6090579	4.7745098039215685
1680506	4.931372549019608
22954560	4.876404494382022
13790574	4.761363636363637
10794832	4.921568627450981
1205369	4.469135802469136
7173521	4.841584158415841
26806	4.882352941176471
139444	4.732142857142857
14930086	4.673267326732673
289053	4.896551724137931
1233310	4.795918367346939
206306	4.882352941176471
10805527	4.9021739130434785
20498086	4.7745098039215685
803809	4.838983050847458
621107	4.836363636363636
920868	4.854368932038835
1110677	4.860215053763441
5886406	4.643564356435643
8118294	4.81
2171010	4.717391304347826
708667	4.8604651162790695
1893167	4.857142857142857
8007968	4.860215053763441
6067141	4.826530612244898
281890	4.945054945054945
194383	4.803738317757009
261651	4.7594936708860756
5213589	4.752941176470588
1895509	4.854166666666667
7333002	4.712871287128713
8992758	4.78021978021978
18340420	4.842696629213483
6729273	4.884955752212389
11968992	4.851851851851852
545201	4.936842105263158
5795713	4.647058823529412
391764	4.85
13505112	4.814432989690721
1141493	4.795698924731183
2073251	4.875
320601	4.744897959183674
11310953	4.744186046511628
6466081	4.865168539325842
17179151	4.8090909090909095
17845893	4.786516853932584
18376295	4.78125
7623811	4.770833333333333
16263010	4.819277108433735
1325860	4.653465346534653
14146417	4.7926829268292686
9147217	4.817204301075269
18215191	4.768595041322314
487426	4.752941176470588
10968099	4.6947368421052635
23811133	4.848837209302325
18989288	4.739583333333333
7256318	4.738636363636363
9761447	4.735294117647059
17549631	4.759615384615385
13099072	4.758241758241758
335878	4.785714285714286
11878	4.935483870967742
25970185	4.698795180722891
1228707	4.823529411764706
19774951	4.8686868686868685
8057894	4.795698924731183
171837	4.776699029126213
1552431	4.79
7070683	4.666666666666667
5647389	4.810526315789474
