470130	5.0
28033609	5.0
10099166	5.0
19455780	5.0
8676951	5.0
5335406	5.0
1055782	5.0
839630	5.0
394544	5.0
18135208	5.0
1086186	5.0
206306	5.0
12234042	5.0
6422124	5.0
1141493	5.0
28420073	5.0
16128567	5.0
22389499	5.0
12247427	5.0
7178520	5.0
18038201	5.0
14509380	5.0
9993614	5.0
19514032	5.0
7737978	5.0
1826533	5.0
9636076	5.0
50322	5.0
5917418	5.0
1552431	5.0
21491462	5.0
6588314	5.0
5336307	5.0
28092104	5.0
270322	5.0
1055921	5.0
317645	5.0
104748	5.0
18287304	5.0
14361212	5.0
16505449	5.0
14637910	5.0
16168364	5.0
1625120	5.0
1704818	5.0
351432	5.0
8436050	5.0
5485023	5.0
17517042	5.0
10252774	5.0
632553	5.0
18340420	5.0
2093930	5.0
345117	5.0
22518663	5.0
29033624	5.0
1137935	5.0
10095617	5.0
7280719	5.0
6428990	5.0
456993	5.0
19468274	5.0
439058	5.0
2043501	5.0
90147	5.0
20592279	5.0
7768967	5.0
6095312	5.0
1670022	5.0
281890	5.0
480992	5.0
8902118	5.0
451499	5.0
15438506	5.0
27813481	5.0
5424053	5.0
171837	5.0
24028650	5.0
362320	5.0
1868160	5.0
17503292	5.0
5989978	5.0
7977410	5.0
572537	5.0
68951	5.0
21979852	5.0
12119040	5.0
14986327	5.0
18215191	5.0
5243597	5.0
17101433	5.0
21331268	5.0
7723962	5.0
28391752	5.0
88616	5.0
7173521	5.0
1316594	5.0
1934115	5.0
20317621	5.0
7707283	5.0
1988467	5.0
